"mkm9d_ptv6_wavelet.HLL_firstorder_Skewness_247","mkm9d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_234","mkm9d_ptv6_original_shape_Sphericity_229","sub"
0.777474623951291,-0.0182673089680925,-0.163743746555508,2070958
-2.65407971278061,-0.335461900563594,0.912339816724456,2072215
0.629935585535639,0.171874407057786,0.513476178431078,2075832
0.867167330085345,-0.131328338051964,-0.180522957540727,2075846
-2.94162132882052,-0.424643393001917,0.606249278811833,2076301
0.54644577875892,0.379732980770775,0.672333858922744,2078198
1.09558869176452,-0.427540040503368,-0.545243029145047,2078899
-1.68143394438635,-0.357146666214689,-0.412264736403846,2085349
0.469961296247185,-0.395709174159396,0.0837505687936518,2086044
0.652845486143838,0.668524624477902,-0.698110617573731,2091555
-0.625060085091465,0.0768547222876019,-0.782463951375678,2092954
-0.707326755235349,-0.340101195231929,0.385644775965097,2096627
-0.910331488782262,-0.418460934631207,-0.119641691942459,2100050
0.576918645410364,-0.292112700268545,0.800473824748881,2108003
0.395823736255322,-0.124735973276146,0.15265755777808,2109902
-0.327150554835481,0.483531727394604,-0.80450638435798,2110540
-1.08020395306227,-0.411139536177489,0.49962653451919,2116787
-0.00723736510479992,-0.302880762484051,-0.492787866239022,2119177
0.413602467054765,-0.0987808597336431,-0.852544559420276,2131601
-1.01849685412956,-0.414436979058612,0.905211152208236,2132424
-1.73240514440043,-0.0581910077444526,0.391405754196768,2132982
0.0181868927320913,-0.0776508326900475,-0.149444099843948,2133204
-1.07914973742098,-0.38887592653123,1.0023934406194,2133380
0.288260160103602,-0.368778025888321,-1.66786154417735,2134220
-1.10367242276779,-0.35743745836222,1.1203749179975,2135748
0.78925337808586,-0.422212067926343,1.10269282713843,2137799
0.640397803720433,0.482483123864351,0.289559552491206,2138375
0.378619353629667,-0.359103882115035,-0.429136603722912,2138678
0.946734595600679,-0.410487985828617,-0.398917265376697,2139733
0.72230337665758,-0.340246674139247,0.275471653985171,2141116
0.98419689721078,-0.434496745771045,-0.0934764165258062,2144796
-1.59381254947594,-0.402170486966866,0.852732583078139,2145166
-0.47237163259369,-0.166455570976451,-1.93653138435706,2145694
-0.488053542565111,-0.394042641728848,0.010252480370189,2146138
0.0530678292709993,-0.0950651857203592,0.114451430270202,2151024
-0.964267567059246,0.122086104023973,0.740533615986595,215131
-2.94546987178807,-0.377681940855742,0.795095733073851,2152442
1.04318095760835,-0.372181854716558,1.17293908717071,2157529
0.968863219299569,-0.398353235909083,0.541300136820423,2158101
0.345464962394572,-0.36256724370733,-2.52726386688986,2158329
0.141063141378188,0.042640742710845,0.640177364270704,2168082
-1.14073835358102,0.0841815466852389,-0.273697024034419,2172217
1.26695472909281,-0.271111404853962,0.591416211291972,2176530
0.71290187000776,-0.405137453231164,0.294023925501328,2176784
0.271155187547328,-0.394924140300916,0.18527911716742,2181724
0.393296593526078,-0.375857230022739,0.384780829677462,2183291
0.756318779599615,-0.283809544977132,0.429741375529904,2183356
-0.611574698062638,-0.285286323743329,1.17210700691141,2185290
-0.755062339391553,-0.316101949753923,0.820754704618732,2186951
0.687152013835536,-0.148765906585843,-0.308874933470992,2196212
0.457700675647383,-0.201971434893052,-0.242026005392688,2199403
-0.267518310550356,-0.375680335858097,-0.11606584724581,2200416
-1.42072725129083,1.04769972849471,0.207420576874672,2200813
0.737120237045257,-0.169150623431001,-0.235484938294477,2205389
1.04156894233086,-0.329439868509795,-0.115348865576264,2212664
-0.849202641624124,1.01785082159853,0.583772963549634,2217034
-0.747325585256443,-0.398109800498825,0.894954406571301,2218615
0.511020537009783,7.26632082434462,0.455873116389572,2219842
-0.476800439988651,-0.0303488651382989,0.0116047222725659,2224150
1.60926075574002,0.152211889894293,0.89020098550631,2228399
0.968998330761753,-0.108233402135677,1.65266438841416,2228400
1.16661914282625,-0.431725797358158,1.15842245730547,2234271
1.37907940340391,-0.428539220520332,-0.76556165641524,2234422
0.646717278118867,-0.208325687884789,-0.438499486140546,2237571
-0.829017935890659,-0.356500493428894,-1.25805431912773,2244172
0.630561258387434,-0.28291575939953,0.907354639001358,2247869
0.772744551558839,-0.346844568527343,0.409361590232367,2250648
0.294922592881596,-0.1155459097957,0.875103167145701,2250836
-0.602164903349318,0.073844169649523,0.772288023866177,2267382
-0.427430222590921,-0.394410671313233,1.06354095701452,2269346
1.52809756302435,-0.429462744358319,-1.28776183992932,2271329
0.443476344438368,0.538163600770379,-0.0923441358933407,2274521
0.582421419809053,-0.0231434262642476,0.643139999775248,2276121
0.169581879376277,-0.390937451862608,-3.76110818991315,2278618
0.839815767445693,-0.356734807884957,0.698403254834508,2285214
0.179504369184181,0.730885990427435,-0.949758822103754,2286108
-0.400503512608833,0.597160352827303,-1.75140480459153,2293123
1.00190062349646,-0.237474040470118,0.421003506466283,2294852
1.16382285001284,-0.411401099683674,-0.374543646026671,2294873
0.0117951704351872,0.647293409808664,-2.3837550329073,2296332
-1.78449429324962,-0.373521651020582,0.0751943648105785,2305114
0.809675725364649,-0.379225429873848,0.775643423700017,2305115
-0.671747128835597,-0.293928811474776,0.75153658519025,2306459
-0.732251380245726,-0.369268944387879,-0.767658965030854,2306893
-0.852775994976787,-0.310431131700775,0.243969372984885,2317120
-0.348952380578901,1.73462910208756,-2.03238042612473,2319068
0.748100648283298,-0.378415527797809,-0.217844614023328,2321962
-0.779016043562327,-0.205442157489669,-0.26831788237598,2331869
0.712647088465095,0.0754204783940335,0.230760826680736,2336735
-0.684880522078363,-0.353278123262166,-0.945154726842479,2339674
1.00402888357819,0.721439333986332,0.732005094265476,2340155
0.182099887726866,-0.288540721476255,-0.944405281459701,2340322
0.649090387261687,-0.365036514231927,0.367452056586285,2350037
1.21833673535087,-0.298322895509638,-0.456467542275666,2352038
0.849552294508907,-0.410887536933439,-0.0223913097374272,2359944
-2.24824053249016,-0.226359807181139,0.45466556409401,2381907
-0.552615486141958,-0.294655649914681,-0.00957512792335869,2393207
0.437475560060782,-0.0989040418154333,0.133628217047494,2395415
-1.58805380098424,-0.230691445026024,0.665610809008631,2395943
-1.40184457941742,-0.122681262129343,0.0837348888214994,2401405
-0.0643805335686911,-0.111087997778931,-1.17429347299147,2405144
0.620550804014333,-0.288212893098923,0.523459501543318,2414406
-0.72179212890288,-0.229981136899054,0.572472224931085,2419459
-0.526268903811772,0.25143143219872,0.443639886423912,2425694
-0.797730898545608,1.54941920588168,-0.176762961165203,2426863
-0.013880882615798,-0.352883453774761,-0.416680477354883,2430773
-0.112683962463144,-0.323529138754869,0.63410524142317,2439458
-0.196810876675393,0.0125681419455671,-1.26244429067481,2443354
0.856964709651828,-0.044405805549742,0.477360272551875,2445526
1.29735055278779,-0.0914490260513199,0.272205573736954,2448298
0.953823130482789,-0.37942145831844,-2.38998414409896,2453577
0.898914620257405,-0.349542872011978,-0.100323023137846,2474709
-1.36627741446143,-0.366493295119996,-1.23624195781727,2480056
0.148432096805637,-0.247977418429909,-1.58711395959706,2480330
1.0892012687864,-0.24152605975146,-0.268918247698153,2487135
1.40925372325351,0.292455979613694,1.00425457942112,2488660
-0.13476938239569,-0.224064805118716,-0.492029771222744,2490180
0.842657586544934,-0.266384453346787,-0.854320159610576,2493534
1.23370319298062,-0.335921883544724,-2.86880730404454,2498991
0.359335439463703,-0.238893841173731,-1.6079628649701,2500377
0.222668030499877,-0.41154813741204,0.55310658377489,2504802
-1.0614271541599,-0.398499960813145,-4.22375187549332,2510402
-0.153477359100221,-0.254418325477573,0.35315599901327,2520618
0.685296253178846,-0.306279611757884,-0.591094040315178,2559453
0.585939910248434,-0.128436686330775,1.15822163328708,277752
0.48767008985558,0.229897581740408,1.09707464192926,308862
0.607749903240991,1.4361622562866,-2.01245813002991,58325
-1.74664443364239,-0.331576936016567,-0.381554960253218,92173
0.358881227392547,0.0701288569002927,-0.480345683958706,923666
-1.25883646016806,-0.396490104353566,-0.0157551088468639,965005
0.336118851666918,-0.243287657696349,1.1038587136652,983079
