"mkm7d_ctvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_232","mkm7d_ctvper_wavelet.HHH_glcm_ClusterShade_231","mkm7d_ctvper_original_shape_Flatness_226","sub"
-0.253492961526898,0.00896147684927662,0.493710594916371,2070958
-0.068685237053928,-0.179492973613953,1.11255257309039,2072215
-0.203256669541283,0.0104332552729717,0.27809021740063,2075832
-0.334913294112168,-0.0937357020510982,0.565070945262794,2075846
-0.114232696245464,-0.14194212392873,0.943323786782771,2076301
-0.418416079414796,-0.185268988038484,1.35772589692238,2078198
-0.410874984103824,11.9154828672895,-0.737406544824399,2078899
-0.259874857337944,-0.0464693698248486,-1.13701004048626,2085349
-0.276754657062303,1.51113884720365,-0.144872789600937,2086044
-0.309699346805205,0.00726981571822429,-0.924916505051524,2091555
-0.27024890588689,0.0153386676880177,-1.00409005006835,2092954
-0.306191155550444,0.121202946914909,0.221836402799392,2096627
0.175334200880823,0.713815772400025,-1.19987279293206,2100050
-0.0204094848559451,-0.00746121680902291,1.53844019720649,2108003
-0.245700157817649,0.154704193678421,-0.696052214249306,2109902
1.42092689891885,-0.00430583626282443,-1.07528619121998,2110540
-0.344478802202673,0.0164974282825206,0.62902766821298,2116787
0.813392302621928,0.0329908865102699,-0.0817858157917899,2119177
-0.306858113298116,-0.155246787307167,-1.3410443251859,2131601
-0.087586780821988,0.665976259576515,1.07281531632292,2132424
-0.401223689765687,0.100663313130308,0.430349035595102,2132982
-0.331750005579389,-0.116704249196619,0.330101135915806,2133204
-0.168040704422956,0.506376064953337,1.79236881225997,2133380
-0.357980743662907,-0.13647480222996,0.0170856893729828,2134220
-0.135215247299601,-0.228248808843911,1.91474410892738,2135748
-0.207002411062586,0.601791303462829,0.198532976650727,2137799
-0.242151809887079,-0.112362487682914,0.757542171438697,2138375
-0.355034108930623,-0.508489270835157,-0.782319612248391,2138678
-0.273866394096113,-0.40254732836532,-1.12451998266193,2139733
-0.128801590134149,0.030258587945088,0.393879047941913,2141116
0.0296818751729744,0.314935046803006,-2.18358983681797,2144796
0.0912775004122756,-0.385119597385878,0.13038636353052,2145166
0.147184534453716,-0.0699126453612007,-0.849929903010943,2145694
-0.244870898454855,0.364278608036452,-0.752260725158334,2146138
-0.349672281925677,0.0581774470322482,0.372958446275,2151024
-0.138511045507995,-0.0304851680564387,0.147650914921186,215131
0.410861174008918,0.218219216277345,0.853699751947714,2152442
1.040323871278,-0.0418036578930462,1.43581915107832,2157529
0.00283865895162035,0.0518692122444627,0.312056297478434,2158101
-0.320877306686933,0.00631571013012294,-0.0599716836214809,2158329
2.65877375137751,0.0117378879654186,0.960140928863779,2168082
0.0652057780349811,-0.0217220554276195,-0.458938180948396,2172217
-0.231185475702085,-0.0749748615926641,1.79405618275126,2176530
0.858424972050922,-0.105400976899775,0.167568001451825,2176784
0.0776383408986011,0.598440714276186,-0.30102067871823,2181724
-0.299540928184065,-0.010039299519072,-0.612087302034306,2183291
-0.309714666962116,0.238744488401818,-1.38791894389442,2183356
0.123072972899557,0.0504180938817456,1.39620280243187,2185290
-0.293661279578661,0.42144873171255,0.484925006428525,2186951
-0.413897539355554,-0.0871174282812796,-0.395939666445105,2196212
-0.254769929959699,-1.14938937981969,-1.20987438187,2199403
-0.0641541744292524,0.486107966259371,-2.0946127103979,2200416
-0.245735266722408,-0.0336890446403263,-0.504907651136429,2200813
-0.327014229391416,-0.385746849202215,0.411553318533349,2205389
-0.0923358070773472,-0.162171059881622,-0.799571899052173,2212664
-0.300850205866382,0.100173800828831,-0.764038664575855,2217034
-0.0322835823756444,0.0550094513071116,0.879282309086527,2218615
-0.291862789730326,-0.0120720410821109,-0.157946072366905,2219842
-0.365376188508113,-0.365178924072841,0.530262313490756,2224150
-0.0710018128576065,0.00829041527950801,0.909120020681208,2228399
0.480471818681951,0.601357095925764,1.77336145081946,2228400
-0.298708919565917,-0.673331098888627,0.5924837304357,2234271
1.0704298603392,0.808131902419904,-1.11122542950875,2234422
-0.298406244133201,-0.0728183486783821,0.22803418143601,2237571
-0.327994513751433,0.00527845715008153,-0.689561759345157,2244172
0.272079716578701,-0.382270182026889,0.765760500271009,2247869
-0.0633527876695398,0.0231693116602561,0.106858353496964,2250648
-0.322753073707298,-0.0219840142341642,0.632541455499568,2250836
-0.344867475699813,0.179266977983429,0.372422387549684,2267382
-0.16862844074357,-5.60192110782296,0.725187907021167,2269346
-0.257674385937968,-0.617505984084824,-1.43147605550052,2271329
-0.338936546416376,-0.0178503583823167,0.759370301865125,2274521
-0.372519523386197,0.0142142956812599,1.50105841110865,2276121
-0.161665981167731,0.00403208851773936,-3.18602636861723,2278618
-0.35360991074709,-0.456887895374054,0.195164933320123,2285214
-0.392984178574699,-0.0297374316146279,0.679445102532218,2286108
-0.148681211646953,-0.0256989560685774,-0.995955054793579,2293123
-0.421811344605527,-0.0550515794179546,0.0168872402643465,2294852
-0.163967897046804,-0.0239383927762707,-1.23633605430722,2294873
-0.342197849947337,-0.00876502476298055,0.300651962068789,2296332
-0.159326997564156,-0.0278264551632401,0.258878571815503,2305114
-0.355650489343273,0.046561001801626,0.741639570655748,2305115
0.117271655085076,0.0383859265523738,0.493480694747941,2306459
-0.304755607678042,0.0735704248299786,-1.07461996658521,2306893
-0.438245140359449,-0.00798877199639637,-0.098134697810643,2317120
-0.440937433385123,0.0146531337195803,-1.66010474764263,2319068
-0.199351798937365,0.0819508535129753,-0.626856605761049,2321962
-0.478540020562961,0.0240868796682145,8.44688672505643e-05,2331869
0.327743345414209,-0.0067174537124475,-0.346667266529983,2336735
-0.44228059483009,-0.068563093572086,-0.505049351462432,2339674
-0.352756028411288,-0.0396713862339931,1.02319642633239,2340155
-0.349285590323331,0.65600486095367,-0.3645933760553,2340322
-0.311556322572766,-0.233205836513562,-0.55088615737785,2350037
-0.292355036557132,-0.06228140370734,-1.08043292969786,2352038
-0.122890806388648,-0.00583787382111471,-1.10839304691755,2359944
-0.356400798086631,0.00848263228404386,1.0794280520492,2381907
-0.403765045717054,0.555530125224698,-0.237738205342641,2393207
-0.404868314040894,-0.116490586882867,1.16469406074888,2395415
-0.357888363656908,-0.00775133614995408,0.116242911226125,2395943
-0.339371811746582,-0.0440910853847354,-0.470309264427157,2401405
-0.27933792142247,0.0331177850864547,-0.812431713274749,2405144
1.16925022319655,-0.313706630774075,0.0984586031659401,2414406
-0.248022743136823,0.0911843641695375,-0.578097274454057,2419459
-0.343774693052745,-0.00384405573238237,0.586154892745681,2425694
-0.427326305924436,0.00248351621726047,-0.0915343561027706,2426863
-0.15250431740858,0.383331806283987,-1.08476607749886,2430773
-0.0701925726962703,0.147401231094132,-0.150093691221457,2439458
-0.337850238137382,-0.0167246389036015,-0.615771065996555,2443354
-0.390687728528917,0.106005515041905,0.269345445260219,2445526
-0.170054187251384,0.0266279554440039,0.16843382195958,2448298
-0.289806469154478,0.252946040904661,-1.56015718542993,2453577
-0.182445930152753,-0.11113228333589,-0.40289155900929,2474709
-0.155250211572399,0.0190200308402992,0.646684181481353,2480056
-0.420596952751139,-0.396658593454032,0.301562944710741,2480330
-0.327505287974911,-0.20506473850463,-0.0384028106449863,2487135
-0.274776056410924,0.0479391408839327,1.64587358137594,2488660
-0.27335482472415,-0.00238310622215424,1.71779262960689,2490180
-0.398899155371914,-0.0102752423590521,-2.07927920256026,2493534
-0.21673471488931,-0.0512634325792086,-1.02109027099092,2498991
-0.38885095194414,0.06152962498173,-1.26583911190918,2500377
0.144534612739121,-0.245529023313428,0.480477523492097,2504802
-0.355571829481749,0.0094299655237015,-3.99051624320788,2510402
4.28197807419076,0.0494464111230105,-0.112780137949159,2520618
-0.404442085898831,-0.0483319875352976,0.00062815455920938,2559453
1.20002990735486,0.0884340505357184,2.61004406349629,277752
0.0260398584911198,0.000265547713076806,0.686621011673154,308862
-0.415576264065741,-0.308601635749622,-1.97342474542942,58325
-0.402498047660282,-0.385470228455628,0.5297142883594,92173
-0.355220299134629,-0.0822089412924113,-0.33872228299271,923666
-0.336181529167675,-0.443865200088313,-0.786089999259793,965005
0.0201054406753599,-0.0472340937062591,0.87825083904154,983079
